Source,Target,Type,Weight,videos
UCPwbaViL5sRJ6yMSEAI5jrg,UC_ldsPJ4AvCzNH4vk6Lx-uA,Undirected,15,15
UC_cSAAXCVIw5xNJf5Yby90w,UCmI1ZpKkY3i7tXAQhnXSJvg,Undirected,1,1
UCgP3GbgbuVzAhlctGU5yuPA,UCmI1ZpKkY3i7tXAQhnXSJvg,Undirected,1,1
UC8C1LLhBhf_E2IBPLSDJXlQ,UCt5-0i4AVHXaWJrL8Wql3mw,Undirected,2,2
UC6PuiZi9ICsXT4bIXnwPqKQ,UCUHKXV102zeGsUo56BSzQJw,Undirected,2,2
UCbltu9xinfGdsf5U-BrsRFA,UCu84IrpgLbmEelD7E_755QA,Undirected,20,20
UC0XQFH6lXpEJMJW_NfvO_tg,UCbltu9xinfGdsf5U-BrsRFA,Undirected,1,1
UC0XQFH6lXpEJMJW_NfvO_tg,UCu84IrpgLbmEelD7E_755QA,Undirected,1,1
UCP8Ly9PUyiAfc4GJxKnXyNw,UCjo-udZqf126Mxp9LCxSNMQ,Undirected,1,1
UCdgfRnpHeNFcJ_jtWFs4ydQ,UCyeh3wnN52YJ7emqgCzk4UQ,Undirected,18,18
UCdgfRnpHeNFcJ_jtWFs4ydQ,UCndOUEEJsZf1gwIjegcd1bw,Undirected,1,1
UCndOUEEJsZf1gwIjegcd1bw,UCyeh3wnN52YJ7emqgCzk4UQ,Undirected,1,1
UCh6eUVqErIE0B38vbIRzUqQ,UCupOQ6YCLqiGYRaojRIIw7g,Undirected,20,20
UC_HMXU_4cq-GOHZA3gDBBOQ,UCaak9sggUeIBPOd8iK_BXcQ,Undirected,1,1
UC_HMXU_4cq-GOHZA3gDBBOQ,UCh6eUVqErIE0B38vbIRzUqQ,Undirected,1,1
UC_HMXU_4cq-GOHZA3gDBBOQ,UCupOQ6YCLqiGYRaojRIIw7g,Undirected,1,1
UCaak9sggUeIBPOd8iK_BXcQ,UCh6eUVqErIE0B38vbIRzUqQ,Undirected,1,1
UCaak9sggUeIBPOd8iK_BXcQ,UCupOQ6YCLqiGYRaojRIIw7g,Undirected,1,1
UCAzItoTqkXzroYBY8mxMijg,UCh6eUVqErIE0B38vbIRzUqQ,Undirected,1,1
UCAzItoTqkXzroYBY8mxMijg,UCupOQ6YCLqiGYRaojRIIw7g,Undirected,1,1
UCGygfWDb5Vo3NLBb2Z2RAGQ,UCh6eUVqErIE0B38vbIRzUqQ,Undirected,1,1
UCGygfWDb5Vo3NLBb2Z2RAGQ,UCupOQ6YCLqiGYRaojRIIw7g,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCCzUftO8KOVkV4wQG1vkUvg,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCIBY1ollUsauvVi4hW4cumw,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCZlDXzGoo7d44bwdNObFacg,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCa9Y57gfeY0Zro_noHRVrnw,Undirected,1,1
UCCzUftO8KOVkV4wQG1vkUvg,UCIBY1ollUsauvVi4hW4cumw,Undirected,1,1
UCCzUftO8KOVkV4wQG1vkUvg,UCa9Y57gfeY0Zro_noHRVrnw,Undirected,1,1
UCIBY1ollUsauvVi4hW4cumw,UCa9Y57gfeY0Zro_noHRVrnw,Undirected,1,1
UCZlDXzGoo7d44bwdNObFacg,UCa9Y57gfeY0Zro_noHRVrnw,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCJFZiqLMntJufDCHc6bQixg,Undirected,2,2
UC5CwaMl1eIgY8h02uZw7u8A,UCJFZiqLMntJufDCHc6bQixg,Undirected,1,1
UC-hM6YJuNYVAmUWxeIr9FeA,UCvy_1uRgNNu-h3JJCJOGfpw,Undirected,1,1
UCJFZiqLMntJufDCHc6bQixg,UCvy_1uRgNNu-h3JJCJOGfpw,Undirected,1,1
UCGfViBcBEYb2v9P33LALiwQ,UCJ6IsDg6y8jFdyHvfXV6aNQ,Undirected,1,1
UCGfViBcBEYb2v9P33LALiwQ,UCRG_RR8R2mdmQTHVdrvDpAw,Undirected,1,1
UCGfViBcBEYb2v9P33LALiwQ,UCV2h8gmsQDhJ7dWUFTP9wTA,Undirected,1,1
UCGfViBcBEYb2v9P33LALiwQ,UCZeWkiM4W_jx2ppjvRlsaIA,Undirected,1,1
UCGfViBcBEYb2v9P33LALiwQ,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCRG_RR8R2mdmQTHVdrvDpAw,Undirected,1,1
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCV2h8gmsQDhJ7dWUFTP9wTA,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,15,15
UCRG_RR8R2mdmQTHVdrvDpAw,UCV2h8gmsQDhJ7dWUFTP9wTA,Undirected,1,1
UCRG_RR8R2mdmQTHVdrvDpAw,UCZeWkiM4W_jx2ppjvRlsaIA,Undirected,1,1
UCRG_RR8R2mdmQTHVdrvDpAw,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCV2h8gmsQDhJ7dWUFTP9wTA,UCZeWkiM4W_jx2ppjvRlsaIA,Undirected,1,1
UCV2h8gmsQDhJ7dWUFTP9wTA,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCZeWkiM4W_jx2ppjvRlsaIA,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,2,2
UC5akOhxdDIU3gZTJSmv_Wgg,UC8saOtRMr4bMetYYAWVdBCw,Undirected,1,1
UC5akOhxdDIU3gZTJSmv_Wgg,UCJ6IsDg6y8jFdyHvfXV6aNQ,Undirected,2,2
UC5akOhxdDIU3gZTJSmv_Wgg,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,3,3
UC5akOhxdDIU3gZTJSmv_Wgg,UCV4XZYBPE70Xog1OjZnpqgg,Undirected,1,1
UC5akOhxdDIU3gZTJSmv_Wgg,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,2,2
UC8saOtRMr4bMetYYAWVdBCw,UCJ6IsDg6y8jFdyHvfXV6aNQ,Undirected,1,1
UC8saOtRMr4bMetYYAWVdBCw,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,1,1
UC8saOtRMr4bMetYYAWVdBCw,UCV4XZYBPE70Xog1OjZnpqgg,Undirected,1,1
UC8saOtRMr4bMetYYAWVdBCw,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,3,3
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,6,6
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCV4XZYBPE70Xog1OjZnpqgg,Undirected,2,2
UCTQWfX7UKw7f6bI5Fpczwxg,UCV4XZYBPE70Xog1OjZnpqgg,Undirected,1,1
UCTQWfX7UKw7f6bI5Fpczwxg,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,5,5
UCV4XZYBPE70Xog1OjZnpqgg,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCfeYI_o9NTv1Jsi18ta0qKw,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCMKVARdOQoEcHrUfOihpTxQ,Undirected,2,2
UCMKVARdOQoEcHrUfOihpTxQ,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,1,1
UCMKVARdOQoEcHrUfOihpTxQ,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCo9jC3agot625b0btY4AZ1Q,Undirected,7,7
UCZeWkiM4W_jx2ppjvRlsaIA,UCo9jC3agot625b0btY4AZ1Q,Undirected,2,2
UCh-Az1fpS-uDg-wfp-ScvaQ,UCo9jC3agot625b0btY4AZ1Q,Undirected,2,2
UCLeIuICd4O8-4PnB0o4l99g,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,6,6
UCLeIuICd4O8-4PnB0o4l99g,UCZeWkiM4W_jx2ppjvRlsaIA,Undirected,2,2
UCDUE-URH7fIA62B6kLprSlA,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UCDUE-URH7fIA62B6kLprSlA,UC_MFOIMRgOs7_CT82mr-eIA,Undirected,1,1
UCDUE-URH7fIA62B6kLprSlA,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,1,1
UCDUE-URH7fIA62B6kLprSlA,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UC_MFOIMRgOs7_CT82mr-eIA,Undirected,2,2
UCOyV-l0XgKg3objHmzLOAKQ,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,2,2
UCOyV-l0XgKg3objHmzLOAKQ,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UC_MFOIMRgOs7_CT82mr-eIA,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,1,1
UC_MFOIMRgOs7_CT82mr-eIA,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UCaDUoaxT9-lNYrB65Drs22Q,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,1,1
UCTQWfX7UKw7f6bI5Fpczwxg,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,2,2
UCLeIuICd4O8-4PnB0o4l99g,UCMsNS10PzxzEayT7UHS4p6g,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UCWLoej7Wx1hoEPVxhufZQfw,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCWLoej7Wx1hoEPVxhufZQfw,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,1,1
UCWLoej7Wx1hoEPVxhufZQfw,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,2,2
UC9iIFj6J_tkSmmcVq5LhK2w,UCLeIuICd4O8-4PnB0o4l99g,Undirected,2,2
UC9iIFj6J_tkSmmcVq5LhK2w,UCaDUoaxT9-lNYrB65Drs22Q,Undirected,2,2
UC1gIWcMPg7f9dTCm-z5NeqQ,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,2,2
UC1gIWcMPg7f9dTCm-z5NeqQ,UCo9jC3agot625b0btY4AZ1Q,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCh-Az1fpS-uDg-wfp-ScvaQ,Undirected,3,3
UCKYdlncC-QcSUwPfQiJF5xQ,UCo9jC3agot625b0btY4AZ1Q,Undirected,3,3
UC1gIWcMPg7f9dTCm-z5NeqQ,UC2lz4sG7IOnJ4HyfCiMLIOA,Undirected,1,1
UC1gIWcMPg7f9dTCm-z5NeqQ,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,1,1
UC1gIWcMPg7f9dTCm-z5NeqQ,UC3JXYNKe44W5qMih4AvbKMg,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCHXqm6im50_Gr4oKL15XN1A,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCJFjLQYtIHAQymfDcL7wmMw,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCkacoqLjkBOB0YInB1jpUXA,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UCJFjLQYtIHAQymfDcL7wmMw,Undirected,6,6
UCHXqm6im50_Gr4oKL15XN1A,UCkacoqLjkBOB0YInB1jpUXA,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UClsK7joBrIf4CuBnPZvFn2g,Undirected,2,2
UCHXqm6im50_Gr4oKL15XN1A,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCJFjLQYtIHAQymfDcL7wmMw,UCkacoqLjkBOB0YInB1jpUXA,Undirected,1,1
UCJFjLQYtIHAQymfDcL7wmMw,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCJFjLQYtIHAQymfDcL7wmMw,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCkacoqLjkBOB0YInB1jpUXA,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCkacoqLjkBOB0YInB1jpUXA,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UClsK7joBrIf4CuBnPZvFn2g,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,2,2
UCHXqm6im50_Gr4oKL15XN1A,UCkTAEZf9o48XueSubJJ1qLg,Undirected,9,9
UCJFjLQYtIHAQymfDcL7wmMw,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UCJFjLQYtIHAQymfDcL7wmMw,UCkTAEZf9o48XueSubJJ1qLg,Undirected,1,1
UCiM6B6wtZsl2PXhTRhXRXvA,UCkTAEZf9o48XueSubJJ1qLg,Undirected,1,1
UC1Rk0sEJKThLZU0DfH2ekew,UCCrRrZ42klvWtDjJtxYWUZw,Undirected,1,1
UCCrRrZ42klvWtDjJtxYWUZw,UCX5IyHO4ky6t-Ve9KZCsGbg,Undirected,1,1
UCCrRrZ42klvWtDjJtxYWUZw,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCCrRrZ42klvWtDjJtxYWUZw,UCmDLGnsdQ8nI0RtMtQjUPCQ,Undirected,1,1
UCCrRrZ42klvWtDjJtxYWUZw,UCx-EPHR2ZoVGBMBSIOUo2pg,Undirected,1,1
UCX5IyHO4ky6t-Ve9KZCsGbg,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCX5IyHO4ky6t-Ve9KZCsGbg,UCmDLGnsdQ8nI0RtMtQjUPCQ,Undirected,1,1
UCX5IyHO4ky6t-Ve9KZCsGbg,UCx-EPHR2ZoVGBMBSIOUo2pg,Undirected,1,1
UCkZ1QrqHwxnrW56YNf2GNaA,UCmDLGnsdQ8nI0RtMtQjUPCQ,Undirected,1,1
UCkZ1QrqHwxnrW56YNf2GNaA,UCx-EPHR2ZoVGBMBSIOUo2pg,Undirected,1,1
UCmDLGnsdQ8nI0RtMtQjUPCQ,UCx-EPHR2ZoVGBMBSIOUo2pg,Undirected,1,1
UCCrRrZ42klvWtDjJtxYWUZw,UCUW7KG8cx8JrS0OWelLPyYg,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,5,5
UC9iIFj6J_tkSmmcVq5LhK2w,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UC1gIWcMPg7f9dTCm-z5NeqQ,UC9iIFj6J_tkSmmcVq5LhK2w,Undirected,1,1
UC1gIWcMPg7f9dTCm-z5NeqQ,UCS5M-k1_OBVQwyDX5yCMW8g,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCS5M-k1_OBVQwyDX5yCMW8g,Undirected,1,1
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,6,6
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCS5M-k1_OBVQwyDX5yCMW8g,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCS5M-k1_OBVQwyDX5yCMW8g,Undirected,1,1
UCS5M-k1_OBVQwyDX5yCMW8g,UCh-Az1fpS-uDg-wfp-ScvaQ,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,2,2
UC9iIFj6J_tkSmmcVq5LhK2w,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,5,5
UC5akOhxdDIU3gZTJSmv_Wgg,UC9AiKsRJBOpjH8n2YgcHnrw,Undirected,1,1
UC5akOhxdDIU3gZTJSmv_Wgg,UC9iIFj6J_tkSmmcVq5LhK2w,Undirected,1,1
UC9AiKsRJBOpjH8n2YgcHnrw,UC9iIFj6J_tkSmmcVq5LhK2w,Undirected,1,1
UC9AiKsRJBOpjH8n2YgcHnrw,UCTQWfX7UKw7f6bI5Fpczwxg,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UCihu5ygkTXm8CeFhD1Tx3eg,UCmgqVkG7vJHXnr4Q8PfDsQg,Undirected,1,1
UCPp3q-IAFpfquV77qRgJmdQ,UCihu5ygkTXm8CeFhD1Tx3eg,Undirected,1,1
UCaWVCqpIfWFXUHSKANMjVQA,UCihu5ygkTXm8CeFhD1Tx3eg,Undirected,1,1
UC6ne5WddiNBywDDwpCQb1Nw,UCEPz7qJRNuQ8EL-lggJXZpQ,Undirected,2,2
UC6ne5WddiNBywDDwpCQb1Nw,UCIdsh1JntIOhTRDEylOGHtg,Undirected,1,1
UC6ne5WddiNBywDDwpCQb1Nw,UCSNOIKGaKvvJEzQSlpjjB-Q,Undirected,1,1
UCEPz7qJRNuQ8EL-lggJXZpQ,UCIdsh1JntIOhTRDEylOGHtg,Undirected,2,2
UCEPz7qJRNuQ8EL-lggJXZpQ,UCSNOIKGaKvvJEzQSlpjjB-Q,Undirected,2,2
UCIdsh1JntIOhTRDEylOGHtg,UCSNOIKGaKvvJEzQSlpjjB-Q,Undirected,2,2
UCEPz7qJRNuQ8EL-lggJXZpQ,UCh-AKYWui2rGr8F6tpGsNqA,Undirected,1,1
UC6ne5WddiNBywDDwpCQb1Nw,UC8gpTt86zIxmgGnqXs0mw8w,Undirected,1,1
UC6ne5WddiNBywDDwpCQb1Nw,UCGBARla_yqFuvqC1_yvU-Cw,Undirected,1,1
UC8gpTt86zIxmgGnqXs0mw8w,UCEPz7qJRNuQ8EL-lggJXZpQ,Undirected,2,2
UC8gpTt86zIxmgGnqXs0mw8w,UCGBARla_yqFuvqC1_yvU-Cw,Undirected,1,1
UCEPz7qJRNuQ8EL-lggJXZpQ,UCGBARla_yqFuvqC1_yvU-Cw,Undirected,6,6
UCEPz7qJRNuQ8EL-lggJXZpQ,UCO1p5G53s2W_lCmCnwKsbXQ,Undirected,1,1
UC8gpTt86zIxmgGnqXs0mw8w,UCDmjEzKYeHDJyGIHoAb8Xvg,Undirected,1,1
UC8gpTt86zIxmgGnqXs0mw8w,UChXXQczYk7dxynrAypgvsUQ,Undirected,1,1
UCDmjEzKYeHDJyGIHoAb8Xvg,UCEPz7qJRNuQ8EL-lggJXZpQ,Undirected,2,2
UCDmjEzKYeHDJyGIHoAb8Xvg,UChXXQczYk7dxynrAypgvsUQ,Undirected,1,1
UCEPz7qJRNuQ8EL-lggJXZpQ,UChXXQczYk7dxynrAypgvsUQ,Undirected,1,1
UCGso3fqefRJBfJEU67KfFXA,UCJ6IsDg6y8jFdyHvfXV6aNQ,Undirected,2,2
UCGso3fqefRJBfJEU67KfFXA,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,3,3
UCdIIkWHFR9Esvt5sVLsLq1A,UCrCy-tDKPGMwKLno_S5ny6Q,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,5,5
UCH3rKVI8cDtjWbOIq9cQRDA,UCHxCNynuC4MxG6etS35wWkg,Undirected,2,2
UCH3rKVI8cDtjWbOIq9cQRDA,UCS3JjH2kAT6XANy7kjpyQVg,Undirected,1,1
UCH3rKVI8cDtjWbOIq9cQRDA,UCXfykXB6FMSY7Jnbr1aM5KQ,Undirected,1,1
UCHxCNynuC4MxG6etS35wWkg,UCS3JjH2kAT6XANy7kjpyQVg,Undirected,1,1
UCHxCNynuC4MxG6etS35wWkg,UCXfykXB6FMSY7Jnbr1aM5KQ,Undirected,1,1
UCS3JjH2kAT6XANy7kjpyQVg,UCXfykXB6FMSY7Jnbr1aM5KQ,Undirected,1,1
UC0GPIyhex_7H9msCOTOu_Jw,UC6B6N7-2yNGDZtLhAeTj6mA,Undirected,1,1
UC0GPIyhex_7H9msCOTOu_Jw,UCegZUI2nhyazkE3Jr1gw2wQ,Undirected,1,1
UC6B6N7-2yNGDZtLhAeTj6mA,UCegZUI2nhyazkE3Jr1gw2wQ,Undirected,1,1
UCB5T6jlj4wB52h4oxuhikeA,UCH4SbLzzcJD73JGCxvCwvlg,Undirected,1,1
UCB5T6jlj4wB52h4oxuhikeA,UCMi8t45l3oEqolXgDjonJzQ,Undirected,1,1
UCH4SbLzzcJD73JGCxvCwvlg,UCMi8t45l3oEqolXgDjonJzQ,Undirected,1,1
UCF4nVNEKxi8r4SHrVp0COKw,UCSS1NGJlBsnGwntFy1AREAQ,Undirected,5,5
UCA0B7x_M1_JKrFU4z02R-Ng,UCXG0XkEumybGxbF5gsWJeoA,Undirected,4,4
UCQ1n_PUxgvTn9nZISqHpylw,UCmuhkbAcJZHqzCs6u5JtbPA,Undirected,1,1
UCQ1n_PUxgvTn9nZISqHpylw,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,6,6
UCmuhkbAcJZHqzCs6u5JtbPA,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCBuBTkcgN_7Sxta2SXalfdA,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,2,2
UC2Vg1LnYEVqmpjLF2Ws67yA,UCKtzhKtZ6A71G0iOZhaIqqQ,Undirected,1,1
UC2Vg1LnYEVqmpjLF2Ws67yA,UCOUk9bwgpOryObHhsFnlp7Q,Undirected,1,1
UC2Vg1LnYEVqmpjLF2Ws67yA,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,3,3
UC2Vg1LnYEVqmpjLF2Ws67yA,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCKtzhKtZ6A71G0iOZhaIqqQ,UCOUk9bwgpOryObHhsFnlp7Q,Undirected,1,1
UCKtzhKtZ6A71G0iOZhaIqqQ,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,1,1
UCKtzhKtZ6A71G0iOZhaIqqQ,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCOUk9bwgpOryObHhsFnlp7Q,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,1,1
UCOUk9bwgpOryObHhsFnlp7Q,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UC2Vg1LnYEVqmpjLF2Ws67yA,UCOFvtauYh2RqSy-bFmhIDUA,Undirected,1,1
UCOFvtauYh2RqSy-bFmhIDUA,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,3,3
UCHF0NFFfBeyBWKBFpJQsAqQ,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,2,2
UCHF0NFFfBeyBWKBFpJQsAqQ,UCYFNiUNpJ_r624tSU12w9aA,Undirected,1,1
UCIqIPFxLCjCb8YDPFS3avWg,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,1,1
UCIqIPFxLCjCb8YDPFS3avWg,UCYFNiUNpJ_r624tSU12w9aA,Undirected,1,1
UCQ1n_PUxgvTn9nZISqHpylw,UCYFNiUNpJ_r624tSU12w9aA,Undirected,1,1
UCQ1n_PUxgvTn9nZISqHpylw,UCnA-ywG5CEeXlWxWE1K-jNQ,Undirected,1,1
UCYFNiUNpJ_r624tSU12w9aA,UCnA-ywG5CEeXlWxWE1K-jNQ,Undirected,1,1
UCQ1n_PUxgvTn9nZISqHpylw,UCx9D32C8ZFaz1kPkBASSAzQ,Undirected,1,1
UC1OWKjC2Cdu41WT3y69jd0w,UCS-lQAki28XjjSDalcWsHCw,Undirected,4,4
UC1OWKjC2Cdu41WT3y69jd0w,UCkmXYtBjhilwv8P2jZPfHMQ,Undirected,1,1
UC1OWKjC2Cdu41WT3y69jd0w,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,4,4
UCS-lQAki28XjjSDalcWsHCw,UCkmXYtBjhilwv8P2jZPfHMQ,Undirected,1,1
UCS-lQAki28XjjSDalcWsHCw,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,4,4
UCkmXYtBjhilwv8P2jZPfHMQ,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UC1OWKjC2Cdu41WT3y69jd0w,UCjhMe3wMMbmcTb0Qmo8Rvow,Undirected,1,1
UCS-lQAki28XjjSDalcWsHCw,UCjhMe3wMMbmcTb0Qmo8Rvow,Undirected,1,1
UCjhMe3wMMbmcTb0Qmo8Rvow,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UC1OWKjC2Cdu41WT3y69jd0w,UCEvlfz79QPW37xGKkN-4sHA,Undirected,1,1
UCEvlfz79QPW37xGKkN-4sHA,UCS-lQAki28XjjSDalcWsHCw,Undirected,1,1
UCEvlfz79QPW37xGKkN-4sHA,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCEL-pqrBJa7IGcRDlR8FZPQ,UCQ1n_PUxgvTn9nZISqHpylw,Undirected,1,1
UCEL-pqrBJa7IGcRDlR8FZPQ,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCHF0NFFfBeyBWKBFpJQsAqQ,UCQE4g7pyl0CSYqKjbXplgUA,Undirected,1,1
UCHF0NFFfBeyBWKBFpJQsAqQ,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UCQ1n_PUxgvTn9nZISqHpylw,UCQE4g7pyl0CSYqKjbXplgUA,Undirected,1,1
UCQE4g7pyl0CSYqKjbXplgUA,UCrNI1eJO_1oThZTac-LJiUQ,Undirected,1,1
UC34L4iz1stvSp-75j5JnqTA,UCcdgtlcIai9P73w-X3pNqLA,Undirected,2,2
UC3iSBXqd2P_IfAHnGtXiiAA,UCHF0NFFfBeyBWKBFpJQsAqQ,Undirected,1,1
UC3iSBXqd2P_IfAHnGtXiiAA,UCJtYY44znndp-xw41hHOeig,Undirected,1,1
UC3iSBXqd2P_IfAHnGtXiiAA,UCcdgtlcIai9P73w-X3pNqLA,Undirected,1,1
UC3iSBXqd2P_IfAHnGtXiiAA,UCgO8kYJBkm5jvUJkV9H9mIw,Undirected,1,1
UCHF0NFFfBeyBWKBFpJQsAqQ,UCJtYY44znndp-xw41hHOeig,Undirected,1,1
UCHF0NFFfBeyBWKBFpJQsAqQ,UCcdgtlcIai9P73w-X3pNqLA,Undirected,2,2
UCJtYY44znndp-xw41hHOeig,UCcdgtlcIai9P73w-X3pNqLA,Undirected,1,1
UCJtYY44znndp-xw41hHOeig,UCgO8kYJBkm5jvUJkV9H9mIw,Undirected,1,1
UCcdgtlcIai9P73w-X3pNqLA,UCgO8kYJBkm5jvUJkV9H9mIw,Undirected,1,1
UC3McQe8tUdOw-yu5KGptLaw,UCHF0NFFfBeyBWKBFpJQsAqQ,Undirected,1,1
UC3McQe8tUdOw-yu5KGptLaw,UCMi8t45l3oEqolXgDjonJzQ,Undirected,1,1
UC3McQe8tUdOw-yu5KGptLaw,UCcdgtlcIai9P73w-X3pNqLA,Undirected,1,1
