Id,Label,Cluster Id,Cluster Label,Cluster Main Attribute,Cluster Description
UCcO9KD-k_eY5RPyvn9qT5dA,MasterD4M,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCWky5ZmrJdQqqlIOa6vGffA,George “G1” Lever,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCTIvWbKDaa3cv-gYjKlJbHQ,Tarayummy,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCIH0E-zQ3-HzYDChlpafRsQ,Vanillamace,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCSnd_UHkXW7uBpjHz4qIq5Q,Squeex,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCujyjxsq5FZNVnQro51zKSQ,fuslie,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCvWU1K29wCZ8j1NsXsRrKnA,LilyPichu,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UC766vkQw0Mz3VtXX5XvXxGQ,Meta Quest,181,VR/Streaming Gaming Channels,Topic/Genre,"Streaming/VR gaming channels (Disguised Toast, Meta Quest)."
UCUT8RoNBTJvwW1iErP6-b-A,Disguised Toast,181,VR/Streaming Gaming Channels,Topic/Genre,"Streaming/VR gaming channels (Disguised Toast, Meta Quest)."
UCh5mLn90vUaB1PbRRx_AiaA,MoreSidemen,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCw0f4GGeovKrQ_Ij_VtdjHg,The Bov Boys,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCOlyWftmF4SxONwrS1KUsxA,Erling Haaland,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCkawAHxrt6xJbUNnCtbd0Cw,CHIPFAT,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCqcxR9B59H4DT1e6hg1Smiw,zi8gzag,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCo3IkF6cfjl8gvRAhyMe-xg,KSI+,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UC9BaJIXnYSyYalbCVfZTZ4A,VIDDAL,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCWZmCMB7mmKWcXJSIPRhzZw,Miniminter,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UChntGq8THlUokhc1tT-M2wA,Zerkaa,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCX2xI6iQR70IWlpi23V0gPw,Vir Das COMEDY,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCqjQu9qgL_eDXPwRnq45ZDQ,Aamir Khan Talkies,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UC0rE2qq81of4fojo-KhO5rg,Tanmay Bhat,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCj22tfcQrWG7EMEKS0qLeEg,CarryMinati,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UClfos9f7uDdoun8ZyE9jYFg,Fukra Insaan,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCmpWLoKQBVd5YPz0cYan_Xg,Callux,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCRmmd8tl3sT96cqDynL4Qgg,Stephen Tries,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCUFrBvQ96A-KeU6NgpemQXA,Michael McIntyre,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCh9YWV2A8jdwlqpE-hcAxWg,KSI Originals,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCsYW6Rl1rmrdEiDFKIyYzGw,Cole Anderson-James,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCrqsNpKuDQZreGaxBL_a5Jg,Deji,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UC0YkVusIXvqvkZJcdx-1VDw,Jack Joseph,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCxoKaKMzulp6sfQGOhNJnzQ,JasonTheWeen,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCDZfjVPSN6NCEfWwuCeMxIg,Big Zuu,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCLZVoF_mM2tM9Go6dusMxaA,Mo Syed,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCKqGZV0VV9g06kAYXAiacAQ,Ahmed AL Nasheet - أحمد النشيط,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCqq5n-Oe-r1EEHI3yvhVJcA,AboFlah,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCFYs3KYHDPoZfwGv0A4sYGQ,Life of Tom,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UC3l22-Nz5X162au3uJF3Vwg,Shubman Gill,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCmEQ7rugLA9aKKZ_LOAstxg,DaggersTV,171,Global Multi-language Creator Network,Language/Region,"Internationally huge creators from different language markets (AboFlah - Arabic/Saudi, CarryMinati/Fukra Insaan - Hindi/India, KSI/Mrwhosetheboss - UK) linked by cross-collabs and challenge content."
UCDMHyBFbyJIKFiEwHty-u5Q,Aj Shabeel,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCQNbfWASCZedLPFChbJ6AEg,Sharky,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC_8JxHQrJHC4rUsBtoPY4wQ,KingKennyTv,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCdcUmdOxMrhRjKMw-BX19AA,Niko Omilana,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCv-GNHtqM97EaU_i7gN_Ikw,Chunkz,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCxOzbkk0bdVl6-tH1Fcajfg,Beta Squad,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCmz-eukcvHFUQGJKwyB39SA,James Chewbonic,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCvj3hNvwrEgTRkeut7_cBAQ,JiDion,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCSDgFpNwhWvztkEHDaaSSSw,SDS,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC9K44RtwiROAwCpALm1wdyQ,NDL,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC56CIdqj-Ski8Jt6brXGE3A,More Aj,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC3z35x7ec5__aRswtr-LQFQ,Scousemali,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCtJJNQ20ierLOoPKvKEuFNQ,Max Khadar,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCXrK2PrFjlSpka-wky5PbkA,The Chunkz and Filly Show,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCe9CUj9W72Y8jo-_9xUzbwA,Harry Pinero,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UChgYF4LZR7lWP4OkQSGYcqQ,The Inside Scoop,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCq3xWfTdDRjgyd7_WOK94Fg,Yung Filly,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCKktpHnYOWPROE8ibLkE0Ug,Darkest Man,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC-kKVDM5ZfqbmJUJiMdyecw,Brazavilleeee,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UClAIF7MWDZmQw841dVKOayg,BRADLEY,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCLgfWSKeXKKix3EuDOKb-ZA,JJEverettRose,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCEt0NRuPC9B1KpDep5yGu9g,Filly Extra,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCQIdhgHHjGbkrThGV64bVzw,angryginge13,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UC7feqC03cwddI9fmFj57voA,More Filly,155,UK YouTuber Collab Collective (Sidemen/Beta Squad),Creator Collective,"The Sidemen and Beta Squad ecosystem of UK creators (Niko Omilana, JiDion, Chunkz) who regularly collaborate."
UCGeBogGDZ9W3dsGx-mWQGJA,IMPAULSIVE,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UCthlbSE8XiIs4rXvbLk7IvQ,Fanatics,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UCvxWyn4rfcI2H9APhfUIB1Q,Joel Osteen,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UCRvN3s6FT1BMsxXGoQYTtkw,Matt Kiatipis,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UC2OREBiIbDChxvmDeg30Bsg,Stephen A. Smith,182,Mainstream Celebrity Podcast/Sports Crossover,Mainstream/Celebrity,"Mainstream celebrities appearing across podcast/sports/religion content (WWE, Impaulsive guests Joel Osteen and Stephen A. Smith)."
UCJrWyyCRROi8NlQ6Xd9dx5Q,Almost Athletes with Dude Perfect,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCfi-mPMOmche6WI-jkvnGXw,Good Good,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCdtd0HcgVPoCUUdxjrx8IpQ,Hobby Lobby,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCVMOQmAEqtzfBGV-_X6_zMw,The Savannah Bananas,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCbb2JJRVnkkuDs6tzlq2GLw,Sam Tinnesz,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCEto3mpl-owyuDrlg2CVCIw,Dude Perfect Outdoors,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UCR5WKiTR0qk0MvSlIFX4MNw,DP Interns,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UC89AgkG34oooZubVt23wzFw,JLaservideo,166,Sports-Stunt & Prank/Lifestyle Entertainment,Topic/Genre,"Sports-trick-shot and stunt/challenge entertainment (Dude Perfect, Savannah Bananas, Good Good) alongside prank/lifestyle vlogger content (SteveWillDoIt, Corinna Kopf, Alex Ernst, David Dobrik). No dedicated 'Sport' topic tag appears because YouTube classifies most of these channels under generic Lifestyle/Entertainment/Film categories, not because the label is inaccurate. Broadened from 'Sports/Stunt Entertainment' to reflect the prank/lifestyle contingent."
UC0biFgrMdkv1hFAFLVePODQ,Trixie Mattel,146,"Anime, J-Pop & Western Animation Crossover Audience",Fandom/Community,"Crossover fanbase linking Western animation/comedy (Smosh, Vivziepop/Hazbin Hotel) with Japanese pop and anime IP (Kenshi Yonezu, Genshin Impact, ZUTOMAYO, King Gnu, Crunchyroll)."
UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,183,Good Mythical Morning & Affiliated Channels,Same Artist,Good Mythical Morning's main channel and an affiliated small channel.
UCIRPDoWlTPtMapZN-e3ZZsw,Dispatches From Myrtle Beach,183,Good Mythical Morning & Affiliated Channels,Same Artist,Good Mythical Morning's main channel and an affiliated small channel.
UCbochVIwBCzJb9I2lLGXGjQ,Rhett & Link,184,Comedy Sketch & Skit Creators,Content Format,"English-language comedy sketch channels (Rhett & Link, Airforceproud95, Henry Phillips)."
UCfoK9LI9vmQQ36zqsFZtNJQ,Airforceproud95,184,Comedy Sketch & Skit Creators,Content Format,"English-language comedy sketch channels (Rhett & Link, Airforceproud95, Henry Phillips)."
UCYLG0W5s5aA6q39oTqf-H4w,Syd & Olivia,184,Comedy Sketch & Skit Creators,Content Format,"English-language comedy sketch channels (Rhett & Link, Airforceproud95, Henry Phillips)."
UCd25I7Y3-NEKNOoImYhQ-3g,Henry Phillips,184,Comedy Sketch & Skit Creators,Content Format,"English-language comedy sketch channels (Rhett & Link, Airforceproud95, Henry Phillips)."
UCPoW3Vxg_DMzOJ6rzsiqQ9g,Kristen Kish,185,Food/Entertainment Creator Channels (Try Guys circle),Content Format,"Food and entertainment creator channels (The Try Guys, Kristen Kish)."
UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,185,Food/Entertainment Creator Channels (Try Guys circle),Content Format,"Food and entertainment creator channels (The Try Guys, Kristen Kish)."
UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UCbiRYk5AAeHHpMFhsZmAsDw,Krispy Pizza,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UCi2KNss4Yx73NG0JARSFe0A,Foo Fighters,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UCp5d89SAd11PrkU4rYkxkDg,On Par with Maury Povich,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UC7uVXl9VT206Z5uiu76Ju4w,Esteban Ocon,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UCXdDJGHM-ll-hI7dnjf3Xdg,Ollie Bearman,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UCaGImPpcZdJ_8Iu20lCbHHw,TGR Haas F1 Team,7,Global Mega Creators (MrBeast-adjacent),Mainstream/Celebrity,"The largest, most mainstream English-language YouTube channels in the world (MrBeast, Mark Rober, Nick DiGiovanni, TED, Dhar Mann) spanning entertainment, food and education."
UC10QThQSVbvlL-qFgDJiT8A,Cleared Hot Podcast - Powered By BRCC,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCmK3k1U3D3fqPZWcnAaa-Vg,IRONCLAD,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCzQUP1qoWDoEbmsQxvdjxgQ,PowerfulJRE,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCBQMzWLyHV29Yvh4AxkiZIg,Official David Cross,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCSpgfnd_73JM9kVfynhMiXQ,Luis J. Gomez,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UC2utQmYluWGlhV-W0rTA2wg,Action Bronson,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCX8puwySi2vmz0YxCqoYMCg,James Donald Forbes McCann,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCtZ6qwLISrbRkYG2oBYLz3g,Ryan Bingham,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCGyl-mppglI0ZACJ-7oszbg,RZA,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
UCl0q_XqiWDMA-Q9SzUO3y-Q,Wu-Tang Clan,186,Long-form Podcast & Commentary Creators,Content Format,"Long-form interview podcasts and cultural commentary (Joe Rogan/PowerfulJRE, Lex Fridman, YMH Studios) touching politics and society topics."
